Year_Month,ewp_rank_1,ewp_rank_2,ewp_rank_3,ls
2006-10,0.008554814838208061,0.04353970917948553,0.08160251447990756,0.07304769964169949
2006-11,0.02046277817649646,0.022445960586043312,0.09386459969058217,0.07340182151408571
2006-12,0.021144624962722663,-0.008132526180336885,-0.0326527579382593,-0.05379738290098196
2007-01,0.006812625402556949,0.012361815728590918,-0.021501228175665132,-0.02831385357822208
2007-02,-0.02852606936069474,-0.04250613343647698,-0.019511433912129707,0.009014635448565032
2007-03,0.01679262351522089,-0.015874159586483815,-0.0031196013458028027,-0.019912224861023693
2007-04,0.04736180910422242,0.046833441909250983,0.009322223511626038,-0.03803958559259638
2007-05,0.01364822626515553,0.027109478791409413,0.06093801558845084,0.04728978932329531
2007-06,-0.023700397459698857,0.005596040208982367,0.030320003381572758,0.05402040084127162
2007-07,-0.02489929077607106,-0.008751522549222002,0.003879682361936384,0.02877897313800744
2007-08,0.04537467836862641,0.03605169640170462,0.031155895138227363,-0.014218783230399046
2007-09,0.03925396912564303,0.04582071627725397,0.02339925029412922,-0.01585471883151381
2007-10,0.052429654080107524,-0.0004110826240279142,0.08380809373880373,0.0313784396586962
2007-11,-0.008544561167110906,-0.0711717608229632,-0.10017647905339559,-0.09163191788628469
2007-12,-0.007003718434306472,0.0011274285391611905,-0.04792181798946201,-0.04091809955515554
2008-01,-0.04840974113153105,-0.07780043832413804,-0.11301654283254932,-0.06460680170101826
2008-02,-0.0017075517893747245,-0.08940518856680053,-0.08528404083141217,-0.08357648904203745
2008-03,0.030808768798932146,0.020411533836981556,-0.0683667089970204,-0.09917547779595254
2008-04,-0.0034658166466106644,0.046992825579888896,0.06915159432198743,0.0726174109685981
2008-05,0.000730448270498063,0.03921855024910298,-0.11397900861982452,-0.11470945689032258
2008-06,-0.08094131887291355,-0.08579873578017837,-0.1899562839086515,-0.10901496503573795
2008-07,0.03216199123630886,-0.02853183602478972,0.19734143739691448,0.16517944616060562
2008-08,0.0391111302999119,0.04939169543718145,0.145753441630505,0.1066423113305931
2008-09,-0.01595501004461965,-0.09315598551958786,-0.15006178367731893,-0.13410677363269927
2008-10,-0.09512831137899486,-0.13935700637507734,0.062601482141132,0.15772979352012684
2008-11,-0.04423690402357374,-0.06543364698414376,-0.225003472068716,-0.18076656804514224
2008-12,0.020936380700441643,0.009631452698394863,0.08743160291639902,0.06649522221595738
2009-01,-0.07474902843794852,-0.07433087300621162,-0.2638714827070008,-0.18912245426905228
2009-02,-0.08912356044260306,-0.04603322524324673,-0.20755879324542229,-0.11843523280281923
2009-03,0.08273738351499184,0.11287209544507376,0.21615224253417317,0.13341485901918132
2009-04,0.04074099799553029,0.12747648081244264,0.24786725279930577,0.20712625480377547
2009-05,0.06428015078588477,0.015604476493795094,0.005689583553233919,-0.058590567232650846
2009-06,0.039979456673737236,-0.01774441889131863,0.002758497203848372,-0.03722095946988886
2009-07,0.06937366605754995,0.11279501883161551,0.14610217124929414,0.07672850519174419
2009-08,-0.007004282250489306,0.04371901673667785,0.1009654406313552,0.1079697228818445
2009-09,0.02507048873339503,0.041959227268254295,0.13897255854598897,0.11390206981259395
2009-10,0.010527007931239526,-0.012575679833074912,-0.17157367607912777,-0.1821006840103673
2009-11,0.05961893482169892,0.06587784292973853,0.12409009207843953,0.0644711572567406
2009-12,0.02508289736816464,0.06163366608504676,0.18259388808277957,0.15751099071461494
2010-01,-0.021692455502002033,-0.05938911440805544,-0.02383018448627085,-0.0021377289842688177
2010-02,0.019042341894335974,0.028695453853496682,0.10200059156168677,0.0829582496673508
2010-03,0.03920016316161923,0.07754110047777707,0.0757320542520713,0.03653189109045207
2010-04,0.0039553223560554645,0.01325892737244814,-0.025073210230127114,-0.029028532586182577
2010-05,-0.08118166571388787,-0.11552105507766358,-0.0005236407945340971,0.08065802491935377
2010-06,-0.03162553943771699,-0.04971370408873647,-0.10081995909644025,-0.06919441965872325
2010-07,0.05606477971447482,0.076597021062633,0.051132527982969245,-0.004932251731505577
2010-08,-0.006552570070921518,-0.09175292160688693,-0.07666807535000192,-0.0701155052790804
2010-09,0.07176817669477664,0.09880352439589761,0.1017335089366221,0.029965332241845458
2010-10,0.03936354914605537,0.05652135807647487,0.08955871122978111,0.05019516208372574
2010-11,-0.03035246764798281,-0.01590356131101293,0.09836810990369638,0.12872057755167918
2010-12,0.04708969313942592,0.0861358740765044,-0.003583054874952881,-0.0506727480143788
2011-01,-0.004346278143583142,0.02198015503433263,0.08553646775260441,0.08988274589618755
2011-02,0.026775647742028976,0.0004293929647543974,-0.023883088961192584,-0.05065873670322156
2011-03,-0.003442348629942923,-0.0011635083496289722,-0.046586087848256984,-0.04314373921831406
2011-04,0.05844530011625371,0.03780416514602484,0.02994455753390986,-0.028500742582343846
2011-05,0.004650643474995664,-0.02107094530958205,0.00967821993874074,0.005027576463745076
2011-06,0.0002923482799478088,-0.044221111357060326,-0.07495912413720751,-0.07525147241715532
2011-07,-0.03176815359071044,0.016592313361914468,-0.10670314027117457,-0.07493498668046414
2011-08,-0.016088316599987107,-0.036981474663331404,-0.08304494045481198,-0.06695662385482487
2011-09,-0.011380445114956918,-0.04772306431380648,-0.05935058723003448,-0.047970142115077566
2011-10,0.04395218471925223,0.13277439104005037,0.1384737776848325,0.09452159296558026
2011-11,0.007878351295260917,-0.011307438369985564,-0.038705662774203155,-0.04658401406946407
2011-12,0.04048582040350378,0.03172906169222115,-0.0550362179455002,-0.09552203834900397
2012-01,0.02329549578696401,0.05730043000995483,0.23948701807430595,0.21619152228734193
2012-02,0.029350538247875573,0.0920172760615362,0.022213788863540935,-0.007136749384334638
2012-03,0.0387891889593399,0.04682434568981889,0.06356697490037529,0.024777785941035385
2012-04,0.007901466694500916,-0.031045767623904114,0.03122611067367424,0.023324643979173325
2012-05,-0.03630817783687333,-0.05618024329656374,0.01016819722218141,0.04647637505905474
2012-06,0.0472050846239123,0.059765472986850345,0.04297484406406311,-0.004230240559849191
2012-07,0.043094394033416084,-0.013390608719891247,-0.11011552779126667,-0.15320992182468274
2012-08,-0.011070561470843223,0.060983600014124284,-0.017777735688094026,-0.006707174217250802
2012-09,0.04397404489377691,-0.0002977142368272105,0.046366261463083126,0.002392216569306216
2012-10,-0.011957901738990981,-0.053629539672045624,0.008452286543665968,0.02041018828265695
2012-11,0.01754803606987565,0.01630137253986356,0.09665026764799083,0.07910223157811518
2012-12,-0.0032445394296097196,0.01843616846021227,0.04266784014251685,0.04591237957212657
2013-01,0.05942580760448103,0.05070386421672812,0.047163313659867846,-0.012262493944613186
2013-02,0.028680053171885315,-0.00500764374169146,-0.020213846458445976,-0.04889389963033129
2013-03,0.03292312404633867,0.03234974867745456,0.06807140240537043,0.03514827835903177
2013-04,0.03674268634105598,0.07525248993200277,0.08134639549541159,0.04460370915435561
2013-05,0.03256073614819437,0.008036988563521292,0.11274067470943645,0.08017993856124209
2013-06,-0.008422956477005037,-0.027334094068165244,0.013822290848561822,0.02224524732556686
2013-07,0.05875679777586586,0.042295485270680735,0.13545656363461908,0.07669976585875322
2013-08,-0.04064094569531275,-0.06208565966741637,0.060097704992542265,0.10073865068785501
2013-09,0.010665183146076038,0.04339475418533033,0.10138452111260425,0.09071933796652822
2013-10,0.04285672175275398,0.050649431916687436,0.051007498352900936,0.008150776600146958
2013-11,0.015188681085705116,0.0326297214260353,0.004250423341770583,-0.010938257743934532
2013-12,0.010054461906076808,0.03419903799004309,0.07700830193367249,0.06695384002759568
2014-01,-0.05010736404513361,-0.012183119523958421,0.08475778238961587,0.13486514643474948
2014-02,0.017331175599431457,0.06593154455654075,0.10933210867341955,0.0920009330739881
2014-03,0.025181915586762398,0.03891973858474424,-0.02436525822997055,-0.049547173816732945
2014-04,0.04600954815638124,-0.0025562793400959777,-0.014676621324540126,-0.06068616948092136
2014-05,0.011122685530475558,0.02680698141145632,0.058672927672361555,0.047550242141885996
2014-06,0.027120935655925233,-0.00013726706963330354,0.046854222888971515,0.019733287233046282
2014-07,-0.014939507688587681,-0.012209652550303405,-0.01221118615905741,0.002728321529530271
2014-08,0.02976581327939584,0.04845529356795643,0.07117859899177488,0.04141278571237904
2014-09,0.011297681117910994,0.004402548737395841,-0.04313349212304211,-0.054431173240953104
2014-10,0.00794576112150766,0.04299347878797975,0.07350438379103803,0.06555862266953037
2014-11,0.057450062572706184,0.05482524449554238,0.09351452689135835,0.036064464318652165
2014-12,-0.014094593004923939,-0.01195090376239857,-0.010899526156203551,0.0031950668487203873
2015-01,-0.031848839860266376,-0.05497781873292643,-0.07349484788871534,-0.041646008028448964
2015-02,0.06736253432002809,0.06350138352171496,0.021309266264446958,-0.04605326805558113
2015-03,-0.04202406892928166,-0.010256630445940338,-0.021196174983988687,0.020827893945292976
2015-04,0.04235086634345482,0.006907974565698963,0.051911407730633914,0.009560541387179093
2015-05,0.014290339048044512,0.020889988235278927,0.007950524876307066,-0.006339814171737446
2015-06,-0.022382155916318897,0.0048733058154535,-0.05539529629877438,-0.03301314038245548
2015-07,0.023618454703013075,0.02498932187373212,0.01885096538443262,-0.004767489318580457
2015-08,-0.07530593098522756,-0.04737101235309623,-0.06214131934815344,0.013164611637074122
2015-09,0.004978167868737629,-0.030359330281513736,-0.0018150422708310965,-0.0067932101395687255
2015-10,0.08186782948933538,0.07995710198194413,0.16682804963649178,0.0849602201471564
2015-11,-0.003256451061280974,0.04047576485180382,-0.012688531635989667,-0.009432080574708693
2015-12,0.036550353520016704,-0.04336204225110239,0.01025698669543891,-0.026293366824577794
2016-01,-0.015277613162163278,-0.052330942175667916,-0.10139051215228993,-0.08611289899012665
2016-02,0.0036906283228834713,0.0061009311748696825,0.0148429453234145,0.011152317000531028
2016-03,0.068580959397648,0.06842894626613484,0.08433990896170768,0.015758949564059682
2016-04,-0.012027388322565544,-0.03065847264160166,-0.013674269880724232,-0.0016468815581586888
2016-05,0.007649137169328579,0.07184405816924189,0.01401947313726326,0.006370335967934682
2016-06,0.03666846842382093,-0.00662598601793128,-0.05948404434950105,-0.09615251277332199
2016-07,0.02963251779027949,0.05213040242516474,0.106613490375284,0.07698097258500451
2016-08,-0.012898736377190814,0.0384875122440511,0.014845511972991526,0.02774424835018234
2016-09,-0.007177595371888515,0.02822730724476909,0.03184326586168472,0.039020861233573234
2016-10,-0.024440025154197992,-0.01791846090023841,0.022119894752718416,0.04655991990691641
2016-11,-0.003633915147070857,0.015513681187771808,0.07612184235245131,0.07975575749952217
2016-12,0.03501266830129618,0.018971874438449245,0.03083674705620032,-0.004175921245095859
2017-01,0.01477511029111657,0.030551142333931018,0.05130909705909427,0.0365339867679777
2017-02,0.0596003158016363,0.02829932501338539,0.02124542000438852,-0.03835489579724778
2017-03,0.025286516622381308,-0.005863430628337639,0.026067465612832783,0.0007809489904514744
2017-04,0.009156993863172758,0.01958049966508941,0.02025021825873892,0.011093224395566162
2017-05,0.010101353527720958,0.0003899266956008158,0.10239369881319756,0.0922923452854766
2017-06,0.02077443534798716,6.924534178260571e-06,0.04547178565786064,0.02469735030987348
2017-07,0.017405742782690733,0.026268458915693533,0.029778131543086284,0.01237238876039555
2017-08,0.031407805850574275,0.006155963698049446,0.009470334947242365,-0.02193747090333191
2017-09,0.004345716196133428,0.04050951811949334,0.01836953725324965,0.01402382105711622
2017-10,0.06972302234442214,0.02984805322959207,0.017013981845890286,-0.05270904049853185
2017-11,0.02229476255917809,0.014965536748426187,0.007256614623513916,-0.015038147935664173
2017-12,0.004605379338252308,0.02575007392053587,-0.004778472198037259,-0.009383851536289567
2018-01,0.040825823685012225,0.04606619579879629,0.11813301289738529,0.07730718921237306
2018-02,-0.00850002266715387,-0.04350520705338333,-0.029595962135006093,-0.021095939467852223
2018-03,-0.017122996184348954,-0.0359066853555707,-0.07477263078997848,-0.057649634605629524
2018-04,-0.04467289340488444,-0.0014144683681687198,0.02168431102404729,0.06635720442893173
2018-05,-0.003598110771205712,0.05211942859806985,0.04557524822572684,0.04917335899693255
2018-06,0.017211155137074927,-0.028132853364419015,-0.02023834504372643,-0.03744950018080136
2018-07,0.050158073797230404,0.04682057097684037,0.0025402899850125865,-0.04761778381221782
2018-08,0.04185219372685568,0.06753859996454435,0.014789072098150446,-0.027063121628705236
2018-09,0.03386626637113346,-0.008707837208559674,-0.04213740810606521,-0.07600367447719868
2018-10,-0.011407965396180969,-0.08622517723617272,-0.062010697172135504,-0.050602731775954535
2018-11,0.012609921399960075,0.05056491716591135,-0.0054404273337849834,-0.01805034873374506
2018-12,-0.08755940926644028,-0.05473605836510106,-0.10034099726765619,-0.012781588001215913
2019-01,0.03413882873037827,0.05975065186455505,0.10861570455430587,0.0744768758239276
2019-02,0.03447906372919818,0.05515523009306311,0.03601649444038588,0.0015374307111876984
2019-03,0.030538869017769976,0.025482108878787657,-0.000136524204331967,-0.030675393222101943
2019-04,0.06529719641970153,0.0326947836240818,0.03715892206187818,-0.028138274357823345
2019-05,-0.055438479622382686,-0.07028312690589135,-0.13865045387742514,-0.08321197425504245
2019-06,0.052817544191804816,0.08028647229079271,0.14185207347962261,0.0890345292878178
2019-07,0.014836889886455248,0.030330414581703175,0.007054331294063659,-0.007782558592391589
2019-08,-0.04640270577698538,-0.013381389544899314,-0.05751802127344073,-0.01111531549645535
2019-09,0.04087749093126551,0.00047427844797744346,0.04599571193327834,0.005118221002012827
2019-10,0.007006934673494697,0.0726514710815395,0.10749116587263867,0.10048423119914397
2019-11,0.029779976169514624,0.0465091236717405,0.058222608490062916,0.02844263232054829
2019-12,0.026625723408699398,0.044081905381119925,0.053833078312255894,0.027207354903556497
2020-01,0.013718434490952669,-0.0025457326634414435,0.05788735560805022,0.044168921117097554
2020-02,-0.07631953552446306,-0.09971760617296961,-0.051629071564060935,0.02469046396040213
2020-03,-0.08553292504742763,-0.10750051436648143,-0.1822525144419794,-0.09671958939455177
2020-04,0.09346262045866208,0.16011815416483116,0.08663556425931401,-0.006827056199348064
2020-05,0.03834238533151585,0.04309679727274713,0.05668075955313895,0.0183383742216231
2020-06,0.009279336841257257,0.021480081699549625,0.10356114713069862,0.09428181028944137
2020-07,0.057833362917863326,0.07954970569193012,0.035720240859944435,-0.02211312205791889
2020-08,0.029471576607351488,0.0987779476784646,0.20428460038505264,0.17481302377770114
2020-09,-0.023893093708616947,-0.027655666128108294,-0.055336569440225636,-0.03144347573160869
