Date,aal,aapl,abbv,baba,bac,csco,dal,dis,fb,ge,intc,jnj,ko,msft,nvda,orcl,pfe,pg,pypl,t,tsla,tsm,v
2001-01-23,,0.06493522650282135,,,0.0,0.028657799414758545,,-0.03614460676800357,,0.020492189388767734,0.05992504837661139,-0.01722973334461031,0.02132427269425108,0.007276597068626156,0.09968743791859547,-0.010314219834524074,0.017804172241833838,0.004520576656028563,,0.008951359681702797,,0.03906229878610579,
2001-01-24,,0.0,,,0.013647596252486682,-0.0014666502373349433,,0.016666516925514907,,-0.008032229515067213,0.02473495407345294,-0.022926452826985688,0.02087857444237118,0.03921536313425267,-0.004262544690523673,-0.04516145539965999,0.0014576313499430338,0.007201369210713793,,-0.03929014261611852,,-0.007518716104863654,
2001-01-25,,-0.02743898015713997,,,0.008568668343357233,-0.07635821614500815,,-0.01434403510965021,,-0.008097030206738909,-0.04827564220073799,0.013112033536644141,0.00968836390381167,-0.017874924056001107,-0.10045638672084078,-0.0041576177086757315,0.03493480127184023,0.0,,0.0,,-0.025252495660516905,
2001-01-26,,-0.0188087139637364,,,0.032766255399816924,-0.0238471045297729,,-0.008316258937873466,,-0.028571907031691435,0.0398552431398822,0.002043622166340242,-0.01172734148537502,0.03538953501694775,0.03172567758795242,0.014613600887597666,-0.0028132696343167174,-0.009830615483862437,,-0.014512017343188632,,-0.07512959363313754,
2001-01-29,,0.10862585743226427,,,0.015652783611739718,-0.0293161322818698,,0.0337945135572324,,-0.005489809029571746,0.03310085749148395,-0.003670472398886293,-0.014110088744453742,0.007812436528622513,0.004920402002518864,0.0020574214941366797,-0.02284962780918698,-0.03465683902636518,,0.025970661560950292,,-0.023865593816305597,
2001-01-30,,0.002881998617908943,,,0.02684162638367238,0.020134349439490773,,0.0025958819045861503,,0.04213592012381473,-0.0016867502165075487,0.0,0.013830650715217274,-0.017441997837888357,0.022031720467349025,-0.004106613139660209,0.022633398962705442,0.06357486886740871,,0.0004175955216978444,,0.059228955190713695,
2001-01-31,,-0.00574716675236997,,,-0.02974584065655328,-0.014802685674057181,,-0.014563246145123498,,-0.005837852154275458,0.0,0.01670294991816612,0.0015538706427580262,-0.036489192887695365,-0.010778840748863039,-0.0391751968976648,0.01964774189771412,0.010407983778036423,,0.008973026966698772,,0.046380322130139096,
2001-02-01,,-0.023121461105653274,,,-0.010033258637294096,0.02170270832088761,,0.03448282521651658,,0.00543697617701655,0.021959677511846465,0.007945755868971727,-0.009654683569856437,0.021494739483714387,0.005145523900383031,0.03218858464819174,0.0013282854333693805,0.02937064418718549,,0.045501926853393604,,-0.01201320038831033,
2001-02-02,,-0.02366844214114161,,,0.006005888447735197,-0.07189522294775708,,-0.02380962382217877,,0.0010814513693617744,-0.05619863600829211,0.013102992661184754,0.00522308159188789,-0.02505051658713764,-0.09665759733761714,-0.07692316210154304,-0.006856338723024713,-0.002569055950762289,,-0.01483681829372796,,-0.030188789379383296,
2001-02-05,,-0.02121203409874184,,,-0.006343786986758526,-0.026408570026643208,,-0.010406208855206267,,0.03392429317529588,-0.027475209408458157,-0.012303191516684908,0.025285518391070294,0.01849963642088759,-0.0013333458100150963,-0.009008812318355708,0.01893098426794615,0.007999040981800487,,-0.0020082104479280938,,-0.0492865126510168,
2001-02-06,,0.04643932429661901,,,-0.04318390502807068,0.03435782582680891,,0.03877729633180693,,-0.005224650108595297,0.02162090306497655,-0.005428951864319798,0.0037160476337916304,0.010090833519484033,0.005340570432597724,0.0045455158041931565,0.002185800249312031,-0.0030934713544720216,,0.001005967780388417,,-0.06412012227079689,
2001-02-07,,-0.0177514230293373,,,-0.028649953385122107,-0.13111866844107833,,-0.01929760671135372,,-0.013655543410146298,-0.014109114811048262,0.015842525754983905,0.009761090952923102,0.03396566750168439,-0.04648084332608449,0.002262634461662305,-0.02944357173098111,0.014436003870833991,,-0.022109891760690004,,-0.025753048155868763,
2001-02-08,,0.0,,,-0.015151189355296246,-0.03420517730799122,,0.03645144224844854,,0.0040469322151202025,-0.008944200531095348,-0.002845050316853448,0.010166549190419039,-0.037680826010212165,-0.0055710134547153345,-0.02031613546730049,0.005617526457048827,-0.0038570652607493594,,-0.008839241598299075,,0.05087281957841139,
2001-02-09,,-0.07831324852647192,,,0.015384279486897023,-0.06041675627036125,,-0.005602158225374354,,-0.031396067636594305,-0.032491245377278766,0.0036982161605512154,-0.007754425249033692,-0.0502005951946054,-0.007002936247458846,-0.13133684797619227,0.006480377989631414,0.0012013111056756731,,-0.03421833518929751,,-0.025628948064601476,
2001-02-12,,0.029411821138173533,,,0.011312875502767161,0.04878039148175972,,0.017527347991428188,,0.04051684172485959,0.03171640166147549,0.03284926200264615,0.011306995597447633,-0.0063427460325997664,-0.026798210438584213,-0.023872256083088517,0.023979014185206093,0.0014673377571818857,,0.025768048343790095,,0.03604491564520429,
2001-02-13,,-0.028571481825081735,,,0.003596001080139244,-0.03594075127417229,,-0.031067310194044073,,-0.007366516604121354,-0.06148279044590066,-0.01223201395458362,-0.01414013489406929,-0.009574239521601302,0.0304347073361102,-0.019021897760917894,-0.02363423822046229,-0.007323267475732087,,0.014443839804267444,,0.022566820875023152,
2001-02-14,,0.01960777977468231,,,0.01114674341311428,0.03070214684932293,,-0.011110950350028737,,-0.01908419526836147,0.05202264112522048,-0.012900092309349631,-0.007671548635217462,0.003222366611709271,0.0731364187053356,0.10803362544698625,0.0062338681399976,-0.011536330555011576,,-0.030128099068232994,,0.033103572427191086,
2001-02-15,,0.02884631002793392,,,0.0017713496521745142,0.0489358297355138,,0.0404493812830482,,0.03718120244666556,0.04945108509304896,-0.008525748606168393,-0.0189922852436194,0.007494124578891981,0.18348614756275694,0.019999554373965722,-0.02101755342574918,0.0023070599960473004,,0.0,,0.035602967270239594,
2001-02-16,,-0.0529596305110267,,,0.010021354664899729,-0.08316420910003752,,-0.012341970706814864,,-0.020425267365700384,-0.04013971616992862,0.003503241245404576,0.016961072321005854,-0.02550407836608881,0.054264138463234524,-0.058823288800590734,0.02282436341092553,0.013268127707579236,,0.01531964846218914,,-0.042544127100257456,
2001-02-20,,-0.03618431551848955,,,-0.04435794616008193,-0.0774338001016831,,-0.026866451520107137,,0.01468121932112898,-0.08545453543151771,0.01586823973246032,-0.014992755888380893,-0.025081942869823015,-0.09979055193695019,-0.036458359821819664,-0.008616796952558348,0.011624850848188206,,0.022002729763802575,,-0.05251325615057478,
2001-02-21,,0.03071668179556908,,,-0.027890795736085217,-0.03597119857852804,,0.011556966080870978,,-0.008178587686095917,-0.021868635864149666,0.009163482579476634,-0.06071522651979966,0.006711461082489212,0.04550761943149606,-0.005405382061904995,-0.001337280811646857,0.014397027436900078,,-0.02604010505411425,,-0.016106196635616854,
2001-02-22,,-0.0033111288514126036,,,0.010471330716851579,0.052239071236479306,,-0.01618541915653826,,-0.004227950431537453,-0.024390320248160235,-0.0040239802288816184,-0.035142102545624776,-0.018889210470059536,0.04241112422493365,0.01630427703231785,0.006248577368717978,-0.00911435811395167,,0.030105218528756472,,-0.005777759353120082,
2001-02-23,,0.0,,,0.018445697592137655,0.021276479686757277,,-0.022580712219719024,,-0.019532774178614987,-0.0020838747557585524,-0.01067165799257086,-0.018682764190068646,0.028312724454697236,-0.06905805651213281,-0.058823467979135735,-0.005987772179585238,-0.014060766337949393,,0.016145335184756915,,-0.024212963048306446,
2001-02-26,,0.036544854591159304,,,0.03744348962646438,-0.03472238034638886,,0.036303567376490875,,0.03897790209152596,-0.014613264175905916,0.002722835862669415,0.009037952817674721,0.04955943807832064,-0.02242663815437651,0.053977290781634046,0.009593647662160754,-0.052245386123421556,,0.011665081428205104,,0.00496309747660173,
2001-02-27,,-0.006410302121996891,,,0.008827240906209122,-0.07913663687276218,,-0.02070067322663094,,0.00041694082347776273,-0.016949071317774234,0.0020886426529995727,-0.008956999875412763,-0.0031483799344133034,-0.06000010071915818,-0.06468993666262379,-0.0008840338624354072,-0.005766068453564421,,0.005567181162189128,,-0.04345714681629875,
2001-02-28,,-0.058064534135938706,,,0.007751734339415339,-0.013020683170263392,,0.006504199274054656,,-0.03125009105995957,-0.01508628893431152,0.014383013630958175,0.019807744250779136,-0.006315539843624651,-0.10513123923263301,-0.12391931956337154,-0.004644823087945893,-0.0028282672892160354,,-0.056939570637781434,,-0.02787798658455498,
2001-03-01,,0.0273976690805533,,,-0.026823565074968192,0.03430079662934782,,-0.019709359194461484,,-0.012688103611636858,0.019693296629464063,0.01797951417100707,-0.006223113314570372,0.006091294148536486,0.07902085147647786,0.12500002920070208,-0.020000084260195283,-0.026241243260489155,,-0.0461213034673541,,-0.04832695825486821,
2001-03-02,,0.026666332934502712,,,-0.005877930154612243,-0.09438780831500226,,-0.0115358414421457,,-0.029187518645218624,0.006437997840299525,0.0007064526520454972,-0.0028464319499195145,-0.04501187111555849,-0.09624092398616035,-0.21052672562387753,-0.011110997426710734,0.01456613223584946,,0.023515886275603748,,0.03794581599749858,
2001-03-05,,0.05844147309730019,,,0.0006115880096730919,0.040140782997668545,,-0.015338336846479561,,0.01523324012427163,0.03624772989920544,-0.006757401569235766,-0.044718836997472144,0.013230428710339082,0.009680890333808145,0.007407838472469175,0.005044424549300874,0.007322440697011601,,-0.02490799333083693,,0.02258102775773696,
2001-03-06,,0.05521474253521874,,,0.024041996565429047,0.03994579599984038,,0.006772580128161287,,0.007541583766755622,0.03703655291203489,-0.017059265304513516,-0.007968199996395642,0.03482007217091265,0.09659103281887949,0.03676480619030742,-0.016655320950541785,-0.01582069894254523,,0.013212387758841926,,0.12828622517336408,
2001-03-07,,-0.011627900709612282,,,0.04954274342783038,0.0,,0.008409188144520297,,0.012329576799120279,0.04563495019103514,-0.02066119109375697,0.012650758523650607,0.021030634100470236,0.0803107831157086,0.056737523908912735,-0.026681937903402564,-0.007676040778966664,,-0.044337967590344474,,-0.02889119994837286,
2001-03-08,,-0.020588065017085322,,,0.018388615727503055,-0.04947948154242765,,-0.004336100461725834,,-0.002392082155429187,0.009488033226426218,0.03238397025867079,0.01923462854009106,-0.02368688297149013,0.03357309597464453,-0.06040271615170856,0.0011918349992749988,0.036194341476181835,,0.03388640242281071,,-0.04750479942446051,
2001-03-09,,-0.02702707718713193,,,-0.022710656893912717,-0.09588972502789783,,-0.004355312460033733,,-0.044909481453684896,-0.11466167164983265,-0.011954376524860422,0.0019454133259131368,-0.043248756176750836,-0.07076557256263327,-0.06428594028724377,0.010714197370034206,-0.026197163142544833,,-0.010118719648618768,,-0.06498727962622497,
2001-03-12,,-0.08024700306684218,,,-0.016762325943753598,-0.0878793192455134,,-0.07436072835550467,,-0.09609707991207261,-0.05732491430736464,-0.01809758018425922,-0.027184885224138533,-0.08379246916377392,-0.036204706444681656,-0.07251885197006391,-0.049469709955190067,-0.012872712659086627,,-0.0024443246531139495,,-0.029095028497698516,
2001-03-13,,0.050335878771312625,,,0.050949905198960144,0.1362125003765562,,0.01853872086860875,,0.06893947082625274,0.0585583813215671,-0.00842556949637363,-0.01990335045899705,0.043321053294753664,0.1191704713358237,0.11522619763886044,-0.01115269826831189,-0.0016116352400498135,,0.0008915426217299682,,0.09988918615398323,
2001-03-14,,0.04472814905203637,,,-0.04608285699238157,-0.05263131730506798,,-0.03319042189321508,,-0.030711474671076933,-0.010638298961666903,-0.009558859032039013,-0.022153932915812136,-0.003460345002153975,0.05671322380285426,-0.051660362129802295,-0.022555922256452976,-0.02260073673288321,,-0.06276515259615267,,-0.01362265243606331,
2001-03-15,,-0.03669713153347598,,,0.009661679972008397,0.0030863341476767836,,0.033591404287996784,,0.001218698568279386,-0.01935490281149499,0.0010721480529718441,-0.00041924658645164925,-0.005787267612816893,0.04928803554070749,-0.08560321794159809,-0.011538848187981565,-0.02492449899652327,,0.01686094032231722,,0.024552519210862656,
2001-03-16,,-0.003174772589733532,,,-0.016267857254282703,-0.018461401644625397,,-0.01714254760362688,,-0.011684587026553839,-0.021929828264577234,-0.014568784258279677,0.0209866452905072,0.01629822882219889,-0.004175404826810336,-0.04255346153706674,-0.03060947280188564,-0.003695781435263834,,-0.015880473434398912,,-0.011982069611118473,
2001-03-19,,0.0477708962058323,,,0.030544524036888454,0.0438868794220042,,0.017805168853677777,,0.012315337007618332,-0.029148008676572412,-0.00043490002608992384,-0.005139041100291508,-0.004581865102793459,0.05765206949243873,0.09777833117759904,0.006154399366702368,0.01854724064307689,,0.02183240401916775,,-0.011622042668595345,
2001-03-20,,-0.04255320747649627,,,-0.03171596574207658,-0.0840838962669298,,-0.039271705953710545,,-0.025547384363505787,-0.09006925762565221,-0.012506906330062462,-0.020041463339859567,-0.02991942902667799,-0.0931613385959924,-0.06882617429220017,-0.010106117460320418,0.0,,-0.050162826819683204,,-0.03374245324223646,
2001-03-21,,0.022222230942118726,,,-0.0066293480191038645,0.013114987556114288,,0.017465856829052884,,-0.026216614974649777,0.03807095035195207,-0.03931674547093167,-0.04596252638075282,-0.04982166562704937,0.07431675273849403,0.026087077343117215,-0.033315186375438066,-0.040971306562898935,,-0.019070846390411456,,-0.007936153983600036,
2001-03-22,,0.07453410784495307,,,-0.02512191221769855,0.022653415586327164,,-0.014974630169286907,,-0.033333750179941224,0.12224989395118757,0.006534440305015599,0.010386742288347017,0.07865120250299418,0.10071198588221097,0.05084746145231844,-0.008616387998600872,-0.007120497141915649,,0.009720578931234014,,0.061333186384195715,
2001-03-23,,0.06358381709386451,,,0.06261280022212956,-0.053797388899620935,,0.031516418393732204,,0.06074319059373168,0.004357276773839125,0.004669547047246203,-0.00481168016267064,0.0474532702212378,-0.00924186374472713,0.024193729091142036,0.05214478230620356,-0.04063719875645733,,0.03332490780636799,,0.052763458396549945,
2001-03-26,,-0.053043476216371066,,,-0.005305133341365842,-0.04347847571794761,,0.003594434043984851,,0.006001073048053529,-0.017353597518555475,-0.03208252770781195,-0.013187399552223367,-0.008839395235198722,0.05410432497882489,-0.027401660001335038,0.03224125093075214,0.003653943622636824,,-0.014572322027637474,,-0.026729865578437706,
2001-03-27,,0.050045862220383874,,,0.03771468247537113,0.0139864074213909,,0.0458455523400596,,0.041759841805909526,0.0375273553080957,-0.024947540201730067,0.03808509830837181,0.039019015288389136,-0.03628312822776614,0.06347129164423815,0.03200812447373402,0.0291300513706767,,0.06424276203809565,,-0.006375814612597619,
2001-03-28,,-0.030607679546981514,,,-0.0011019060387654767,-0.13103452367160018,,-0.028767307095383554,,-0.008589490196270533,-0.08297858854564044,0.03639632987389296,-0.014159974698238154,-0.04613743152904215,0.0006883345485071413,-0.08282553712327001,-0.0012503723660878263,-0.0017694073453438097,,-0.03895206134448359,,-0.034057197603555855,
2001-03-29,,0.0162380781014968,,,-0.02315305567059822,-0.03174619110522603,,-0.00916784062961562,,-0.0036106900855527035,-0.013921046069951704,0.02433981404926122,-0.031120947641556373,-0.0033743901524730946,0.014911969312443984,-0.048472480451489774,0.0015022493382552682,-0.013211035026408746,,0.030575876573855965,,0.0040875951352337125,
2001-03-30,,-0.020417482491885575,,,0.029910027235237724,0.036885302335103454,,0.01779352448426641,,0.011111095364470414,-0.009411831583305275,-0.010296624951408817,0.014375907475635996,-0.012415627138327223,-0.06080465200550933,0.020934302153921447,0.024005908960105682,0.022041128831118195,,0.026449065372469827,,-0.007633708907273107,
2001-04-02,,-0.021748674612066532,,,-0.013516496160906999,-0.0474308733594585,,-0.022027604373580978,,-0.001432985418116317,-0.019596147187329938,-0.0017150407526558276,0.015278881412878365,0.020571486398822225,-0.042118070669440066,0.0389612586189505,-0.04883971837459666,-0.015974768932391248,,-0.01949407745916476,,-0.09999964675669659,
2001-04-03,,-0.06252872604925108,,,-0.03258621539063089,-0.08713703400369655,,-0.031105000181780307,,-0.0507178235649518,-0.030890582120543297,-0.013856645757274966,-0.025954320748879156,-0.043672722128888175,0.03316609268989512,-0.13421067827472588,0.001796461688901685,-0.008116378601100371,,-0.014625145872034562,,-0.04159572538587164,
2001-04-04,,-0.03656159323243979,,,-0.0371294417822261,-0.0045451450924687276,,0.0,,-0.0020161096550730395,-0.09499991517714323,0.009290084644723695,0.013210850886576475,-0.02693192015298107,-0.10311301435824605,0.019757010233105277,0.01870891564162358,-0.0037645401044400506,,0.01994467455748783,,-0.013673997989869124,
2001-04-05,,0.07025630908109126,,,0.03061031014815785,0.09132423973791282,,0.03616223584007883,,0.06313144595289377,0.13259711403559726,0.022667588874877742,0.0011049974277381747,0.09265919124352506,0.09219083761109004,0.07824142503205667,0.0264149989507223,0.011171255876579744,,0.010458871846035445,,0.10910164282209234,
2001-04-06,,-0.013416343437959055,,,-0.0435871613071821,-0.08786619382668082,,0.014601423605860253,,-0.022090481292999065,-0.0780491990531067,0.0169887360018941,-0.006622374943661913,-0.009912182492588295,-0.003972133282020618,-0.06357977733845999,0.006862621823758186,0.0021120419778037913,,-0.0200002190481956,,-0.049456348907673475,
2001-04-09,,-0.002428268163047975,,,0.02036714921202698,0.06348576634176384,,0.003860721270012135,,0.020160475047754645,-0.017989104071522655,0.009403976419530169,-0.024444603171962842,0.017130170232708908,-0.048614158920681216,0.036900536412423524,0.021665171550400153,-0.021725043155187418,,0.001154605844446932,,-0.020011576791073127,
2001-04-10,,0.07302800283736799,,,0.026086601672849374,0.0945482954840593,,0.022727570643260364,,0.04357170478118011,0.06767182444018682,0.008658093478411066,-0.005694388417167406,0.04426999754141536,0.09439961158922916,0.06548036920475786,-0.023111628115816685,-0.02717927102584705,,-0.008304763047930708,,0.06126054686934035,
2001-04-11,,-0.010889094834188318,,,0.012134218395944751,0.09709973524468052,,-0.02119672786074045,,-0.012777262778852272,0.11102174967929446,-0.012930399331990805,0.010996647321796393,0.006031800744681792,0.0603646096316357,0.037408057386896676,-0.02439048976576208,0.004770040327879865,,-0.0416375217489976,,0.08905993174540305,
2001-04-12,,0.028440384772295824,,,0.007611904353690857,0.03333322912890013,,0.01606711812394046,,0.0330487560042132,0.02180237403506946,0.0012109399133006793,0.009970383882079048,0.035642341463589355,0.015026682688655812,0.018673382254560167,0.017499972273123277,-0.0030520811643846013,,-0.00048579978127971657,,0.02322034017725616,
2001-04-16,,-0.043710910025166805,,,-0.009442852251976164,-0.043381044741088504,,0.0024062564858664537,,-0.0011190495273551981,-0.06472284726402833,0.018141708470749807,0.01884640887558353,-0.022354115494613414,-0.024341526205660324,0.008849730701539382,0.004913757701735744,0.005952822898959154,,0.019670649237944815,,-0.05180097157618291,
2001-04-17,,-0.04850732050764539,,,-0.008579542655655303,-0.03139579823805638,,0.028806688102677613,,0.01814133970556253,-0.009885822060463845,0.01997842030540453,0.006386229024020862,0.011350580673653576,0.04902247082998645,0.0162907249874249,0.0369202298240201,-0.029585760057492805,,0.028101607513589366,,-0.014567870518800041,
2001-04-18,,0.11715664931413006,,,0.06115401640916973,0.07623058385065051,,0.0633331563665176,,0.053454044749319696,0.20122891999082837,-0.005293511446640364,0.02297587432031989,0.06424852001290171,0.07454816162428024,0.10480876109831971,-0.03560566064979365,0.012874756879924565,,-0.033124630113771314,,0.1737063823727132,
2001-04-19,,0.12856521076651672,,,0.02210969376847638,0.05465681218299334,,-0.0006269414291376618,,0.012946436194369415,0.038682704069793905,-0.011708338835127563,0.01604305221755009,0.039889811983796264,0.08594364670515464,0.13392868034343697,-0.026894538898316167,0.026641041279285904,,-0.009343336675329716,,-0.02024290936750217,
2001-04-20,,-0.02643874577983496,,,-0.024645658827254557,0.01269214639701266,,-0.0163112410359616,,-0.0084523853619487,-0.001846495107875601,-0.007969889861586088,-0.010526274808102976,0.014109397481145258,0.03647197932807322,-0.02805116777294414,0.024120987921309567,-0.01628226660204779,,-0.032648569309273845,,-0.04040396978674199,
2001-04-23,,-0.031549257405467324,,,-0.0014547342304376265,-0.09503954969156647,,-0.04241052714566429,,-0.018710687928142233,-0.06506325591748907,-0.0022803540683262735,0.009574683354567792,-0.010869221576574217,-0.052783052002399966,-0.13164561072675884,0.005887938284836247,0.0008620724192678342,,-0.018749930892106637,,-0.035885212489974894,
2001-04-24,,-0.009072269222116014,,,-0.0078277717888382,-0.06174255958626762,,-0.048285056463608256,,-0.025635806425122754,-0.038918012236766386,0.006637992764806144,-0.001264869712202521,-0.010256590332375248,-0.07077793625686335,-0.010495581323771153,-0.011707686635068493,-0.024289420500169467,,0.011465150459302631,,0.002481368818145979,
2001-04-25,,0.028713910702089507,,,0.007339421568748561,-0.03259520786891246,,0.07802659349230989,,0.03957407646906774,-0.0037753607211367113,0.01610665209044826,0.017092489222076512,0.031680093571762935,0.04598891124205817,0.01649989462796131,0.009625254211610201,0.016243135848111212,,0.02745568986064484,,0.009406274888108745,
2001-04-26,,-0.0012133259913958971,,,0.004006858939446634,-0.033057820002478366,,0.02304452390344469,,0.03116456648439825,-0.013434541734062777,0.016489401082544042,-0.0269710098868734,-0.008035678374248012,-0.07881625130704517,-0.020290148362535287,0.03886580178140786,0.012855985534329983,,0.003187173084183259,,0.0024518055606796985,
2001-04-27,,0.06115809780320669,,,0.032656136163219385,0.0256408550389311,,-0.018718438269608728,,0.013185129063107093,0.05377153226969322,-0.0017797602338552876,0.002132150121919807,-0.029075069249203556,0.07118645040112814,0.014792967592001327,0.014588086165821634,0.02624336756141732,,0.023949324922753146,,0.06653621879485172,
2001-04-30,,-0.027098942542678528,,,-0.016163121451479467,0.08846139499581596,,-0.021984977768961245,,-0.028428952139709085,0.02418799847033526,0.011533273212742223,-0.01723384920932336,0.009386132241602674,0.05443039868823418,-0.05772615018963623,0.004174397520967821,0.00367682629623034,,-0.015513445553264615,,0.11192647307298809,
2001-05-01,,0.01726149042943126,,,0.008035851451309917,0.04829228473858227,,0.009917395805944418,,0.007830663091298762,0.00873517931567136,0.0033165558853927024,0.031175244429713533,0.03571905244017248,0.09339759438575479,-0.007425574650845146,0.007390417851612208,0.0687764845910368,,0.035878418637747655,,0.022690106479430483,
2001-05-02,,0.025453067187922285,,,-0.0060230608364854055,0.12359553755822206,,0.02291308210293841,,0.0038846477129927948,0.024374524166826506,0.007232109436706269,-0.0012595353761194472,-0.005842550018375858,-0.022946766264755114,0.07044926743182955,-0.009857660538272972,-0.00046747980465944305,,-0.00842429170228065,,-0.00927801641560455,
2001-05-03,,-0.06130110465174554,,,-0.0028510568347608345,-0.06700024540870664,,-0.009279971094966366,,-0.012220212219809068,-0.04761941085980925,-0.0075905693454154655,-0.017238104617462557,-0.01763202881890502,-0.0043827009787842375,-0.041934120890213755,-0.02176461473428415,0.0018706872397162844,,-0.013453354542442897,,-0.04315964325917909,
2001-05-04,,0.03165060301932909,,,0.0076846243789263635,0.05251913387659801,,-0.0016149410659291874,,0.029484631005852968,0.015789813526873697,0.010334999493236907,0.0017116833549672972,0.032394714670025415,0.013769730356649523,0.03890608717108579,0.028639116511103513,0.0,,0.008373209091965705,,-0.02127657112681547,
2001-05-07,,-0.03067957594043702,,,-0.002660066451917298,-0.01985762385452594,,0.0025880060383371983,,0.0006003946961683493,0.009067509078898528,0.003477812787465062,-0.0002138063625161113,0.00890421732210167,0.0448674646651408,-0.012873422823742042,0.007132705453307908,0.005912835129156857,,0.019454180536276677,,-0.010869631180316142,
